epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,22210,1.43766,0.81926,0.9924,0.29051,0.24766,0.21071,0.13002,1.26392,0.75776,0.93842,0.004291,0.004291,0.004291
175,22336.6,1.45276,0.82492,0.99405,0.29035,0.2458,0.21013,0.12927,1.26386,0.75762,0.93836,0.004258,0.004258,0.004258
176,22468.4,1.44468,0.81952,0.99352,0.29068,0.25309,0.21624,0.13348,1.2636,0.75765,0.93824,0.004225,0.004225,0.004225
177,22617.5,1.44815,0.82515,0.99339,0.29206,0.22925,0.2023,0.12439,1.26325,0.75747,0.93824,0.004192,0.004192,0.004192
178,22751,1.442,0.82196,0.99265,0.29285,0.23304,0.20432,0.12611,1.26311,0.75735,0.93821,0.004159,0.004159,0.004159
179,22877.9,1.447,0.822,0.99488,0.29203,0.24172,0.2081,0.12831,1.26288,0.75725,0.93818,0.004126,0.004126,0.004126
180,23003.5,1.43646,0.81553,0.98999,0.28972,0.24005,0.2066,0.12703,1.26257,0.75745,0.93818,0.004093,0.004093,0.004093
181,23128.8,1.43789,0.82047,0.99178,0.29117,0.25302,0.21458,0.13247,1.26271,0.75743,0.93821,0.00406,0.00406,0.00406
182,23253.9,1.44101,0.81716,0.99208,0.28921,0.2352,0.20432,0.12613,1.26266,0.75737,0.93812,0.004027,0.004027,0.004027
183,23384.3,1.43413,0.81723,0.99157,0.28918,0.22967,0.20148,0.1239,1.26273,0.7571,0.93811,0.003994,0.003994,0.003994
