epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,25093.1,1.09041,0.5355,0.96786,0.59725,0.45738,0.48159,0.30058,1.22964,0.78434,0.99701,0.00494634,0.00494634,0.00494634
154,25252.4,1.08495,0.53119,0.96562,0.59386,0.4564,0.48103,0.30122,1.2284,0.78428,0.99732,0.00489452,0.00489452,0.00489452
155,25411.7,1.08732,0.53571,0.96665,0.5804,0.46307,0.48056,0.30083,1.2276,0.78424,0.99718,0.00484272,0.00484272,0.00484272
156,25570.6,1.08682,0.53391,0.96591,0.58155,0.46507,0.48135,0.30193,1.22728,0.78642,0.99703,0.00479094,0.00479094,0.00479094
157,25730.4,1.08529,0.53178,0.96445,0.59636,0.4605,0.4843,0.30391,1.22692,0.78582,0.99631,0.00473919,0.00473919,0.00473919
158,25891.7,1.08921,0.53379,0.96582,0.58628,0.46841,0.48365,0.30344,1.22788,0.78656,0.99685,0.00468747,0.00468747,0.00468747
159,26051.2,1.08278,0.532,0.96596,0.5941,0.46489,0.4847,0.30355,1.22768,0.78375,0.99709,0.00463579,0.00463579,0.00463579
160,26209.2,1.07892,0.52829,0.96284,0.59627,0.46634,0.48569,0.30414,1.22667,0.78174,0.99743,0.00458416,0.00458416,0.00458416
161,26369.3,1.07594,0.52623,0.96349,0.59042,0.46934,0.48565,0.3043,1.22831,0.78394,0.9973,0.00453258,0.00453258,0.00453258
162,26529.5,1.07513,0.52747,0.9635,0.59832,0.46626,0.48482,0.30426,1.22839,0.78396,0.99776,0.00448106,0.00448106,0.00448106
163,26687.7,1.07207,0.52619,0.96416,0.60166,0.46264,0.48441,0.30348,1.22839,0.78706,0.99764,0.0044296,0.0044296,0.0044296
164,26845.6,1.06585,0.52349,0.96318,0.58845,0.46611,0.484,0.30262,1.22889,0.78953,0.99801,0.00437821,0.00437821,0.00437821
165,27004.7,1.0718,0.52363,0.96236,0.59807,0.46425,0.48409,0.30381,1.23006,0.7868,0.99765,0.00432689,0.00432689,0.00432689
166,27164.1,1.07187,0.52391,0.96241,0.6058,0.45689,0.48434,0.30515,1.22816,0.78649,0.99728,0.00427565,0.00427565,0.00427565
167,27324.5,1.0622,0.5164,0.95968,0.59846,0.46278,0.48346,0.30419,1.22729,0.78844,0.99698,0.00422449,0.00422449,0.00422449
168,27483.6,1.05968,0.51746,0.96014,0.59372,0.46531,0.48368,0.30361,1.22917,0.79055,0.99795,0.00417343,0.00417343,0.00417343
169,27642,1.05785,0.51643,0.96128,0.58991,0.46559,0.48315,0.30344,1.22835,0.79027,0.9973,0.00412246,0.00412246,0.00412246
170,27800.2,1.06801,0.52005,0.96134,0.58521,0.46671,0.48177,0.30246,1.22731,0.79066,0.99716,0.0040716,0.0040716,0.0040716
171,27958.4,1.05686,0.51578,0.95906,0.59465,0.46097,0.48169,0.30263,1.22669,0.79025,0.99773,0.00402084,0.00402084,0.00402084
172,28117,1.05331,0.51269,0.95923,0.59429,0.46463,0.48082,0.30193,1.22657,0.79138,0.99792,0.00397019,0.00397019,0.00397019
173,28275.3,1.05463,0.51068,0.9588,0.59616,0.4609,0.48116,0.30111,1.22558,0.79344,0.99749,0.00391966,0.00391966,0.00391966
174,28434,1.05496,0.51379,0.95876,0.5961,0.46052,0.48151,0.30117,1.22619,0.79202,0.99746,0.00386926,0.00386926,0.00386926
175,28592.3,1.04633,0.50869,0.95829,0.59511,0.46197,0.48144,0.30125,1.22613,0.79447,0.99695,0.00381899,0.00381899,0.00381899
176,28750.5,1.05353,0.51133,0.958,0.59424,0.46096,0.48163,0.30135,1.2289,0.79494,0.99791,0.00376885,0.00376885,0.00376885
